Code,Area,price_m_2001
E01003697,Redbridge 035H,220000.00
E01003698,Redbridge 006A,220000.00
E01003699,Redbridge 006B,220000.00
E01003700,Redbridge 006C,220000.00
E01003701,Redbridge 006D,220000.00
E01003702,Redbridge 006E,220000.00
E01003703,Redbridge 006F,220000.00
E01003704,Redbridge 006G,220000.00
E01003705,Redbridge 010A,220000.00
E01003706,Redbridge 010B,220000.00
E01003707,Redbridge 008A,220000.00
E01003708,Redbridge 008B,220000.00
E01003709,Redbridge 008C,220000.00
E01003710,Redbridge 008D,220000.00
E01003711,Redbridge 010C,220000.00
E01003712,Redbridge 010D,220000.00
E01003713,Redbridge 034A,220000.00
E01003714,Redbridge 034B,220000.00
E01003715,Redbridge 034C,220000.00
E01003716,Redbridge 034D,220000.00
E01003718,Redbridge 034E,220000.00
E01003719,Redbridge 034F,220000.00
E01003720,Redbridge 002A,220500.00
E01003721,Redbridge 003A,220625.00
E01003722,Redbridge 002B,221000.00
E01003723,Redbridge 002C,221000.00
E01003724,Redbridge 003B,221000.00
E01003725,Redbridge 003C,221000.00
E01003726,Redbridge 002D,221000.00
E01003727,Redbridge 003D,221500.00
E01003728,Redbridge 032A,221500.00
E01003729,Redbridge 032B,222000.00
E01003730,Redbridge 032C,222475.00
E01003731,Redbridge 033A,222475.00
E01003732,Redbridge 032D,222500.00
E01003733,Redbridge 032E,222500.00
E01003734,Redbridge 033B,222500.00
E01003735,Redbridge 033C,222500.00
E01003736,Redbridge 033D,222500.00
E01003737,Redbridge 031A,222500.00
E01003738,Redbridge 031B,222950.00
E01003739,Redbridge 031C,223000.00
E01003740,Redbridge 031D,223000.00
E01003741,Redbridge 031E,223000.00
E01003742,Redbridge 031F,223000.00
E01003743,Redbridge 031G,223000.00
E01003744,Redbridge 001A,223500.00
E01003745,Redbridge 001B,223500.00
E01003746,Redbridge 001C,223500.00
E01003747,Redbridge 001D,223600.00
E01003748,Redbridge 001E,223750.00
E01003749,Redbridge 001F,223750.00
E01003750,Redbridge 001G,223750.00
E01003751,Redbridge 020A,223997.50
E01003752,Redbridge 023A,224000.00
E01003753,Redbridge 020B,224000.00
E01003754,Redbridge 020C,224000.00
E01003755,Redbridge 023B,224166.00
E01003756,Redbridge 023C,224500.00
E01003757,Redbridge 020D,224500.00
E01003758,Redbridge 023D,224950.00
E01003759,Redbridge 009A,224975.00
E01003760,Redbridge 009B,224999.50
E01003761,Redbridge 009C,225000.00
E01003762,Redbridge 009D,225000.00
E01003763,Redbridge 009E,225000.00
E01003764,Redbridge 009F,225000.00
E01003765,Redbridge 009G,225000.00
E01003766,Redbridge 024A,225000.00
E01003767,Redbridge 024B,225000.00
E01003768,Redbridge 024C,225000.00
E01003769,Redbridge 022A,225000.00
E01003770,Redbridge 022B,225000.00
E01003771,Redbridge 022C,225000.00
E01003772,Redbridge 024D,225000.00
E01003773,Redbridge 022D,225000.00
E01003774,Redbridge 014A,225000.00
E01003775,Redbridge 014B,225000.00
E01003776,Redbridge 014C,225000.00
E01003777,Redbridge 014D,225000.00
E01003778,Redbridge 014E,225000.00
E01003779,Redbridge 014F,225000.00
E01003780,Redbridge 014G,225000.00
E01003781,Redbridge 026A,225000.00
E01003782,Redbridge 026B,225000.00
E01003783,Redbridge 029A,225000.00
E01003784,Redbridge 029B,225000.00
E01003785,Redbridge 029C,225000.00
E01003786,Redbridge 026C,225000.00
E01003787,Redbridge 026D,225000.00
E01003788,Redbridge 029D,225000.00
E01003789,Redbridge 018A,225500.00
E01003790,Redbridge 027A,225500.00
E01003791,Redbridge 027B,225500.00
E01003792,Redbridge 027C,225997.50
E01003793,Redbridge 027D,226000.00
E01003794,Redbridge 018B,226000.00
E01003795,Redbridge 018C,226000.00
E01003796,Redbridge 018D,226000.00
E01032581,Redbridge 034G,226000.00
E01033589,Redbridge 030H,226000.00
E01033590,Redbridge 019H,226250.00
E01033591,Redbridge 030I,226400.00
E01033592,Redbridge 019I,226500.00
E01003797,Richmond upon Thames 001A,226500.00
E01003798,Richmond upon Thames 001B,226500.00
E01003799,Richmond upon Thames 001C,226500.00
E01003800,Richmond upon Thames 001D,226500.00
E01003801,Richmond upon Thames 001E,226500.00
E01003802,Richmond upon Thames 001F,226916.50
E01003803,Richmond upon Thames 001G,227000.00
E01003804,Richmond upon Thames 005A,227000.00
E01003805,Richmond upon Thames 012A,227000.00
E01003806,Richmond upon Thames 012B,227500.00
E01003807,Richmond upon Thames 005B,227500.00
E01003808,Richmond upon Thames 005C,227500.00
E01003809,Richmond upon Thames 005D,227500.00
E01003810,Richmond upon Thames 019A,227500.00
E01003811,Richmond upon Thames 018A,227500.00
E01003812,Richmond upon Thames 018B,227500.00
E01003813,Richmond upon Thames 019B,227875.00
E01003814,Richmond upon Thames 019C,228000.00
E01003815,Richmond upon Thames 019D,228000.00
E01003816,Richmond upon Thames 012C,228000.00
E01003817,Richmond upon Thames 012D,228000.00
E01003818,Richmond upon Thames 017A,228000.00
E01003819,Richmond upon Thames 017B,228000.00
E01003820,Richmond upon Thames 017C,228300.00
E01003821,Richmond upon Thames 008A,228500.00
E01003822,Richmond upon Thames 023A,228750.00
E01003823,Richmond upon Thames 023B,228975.00
E01003824,Richmond upon Thames 023C,228975.00
E01003825,Richmond upon Thames 023D,229000.00
E01003826,Richmond upon Thames 023E,229000.00
E01003827,Richmond upon Thames 023F,229500.00
E01003828,Richmond upon Thames 020A,229500.00
E01003829,Richmond upon Thames 020B,229750.00
E01003830,Richmond upon Thames 020C,229950.00
E01003831,Richmond upon Thames 020D,229975.00
E01003832,Richmond upon Thames 020E,229995.00
E01003833,Richmond upon Thames 020F,230000.00
E01003834,Richmond upon Thames 022A,230000.00
E01003835,Richmond upon Thames 022B,230000.00
E01003836,Richmond upon Thames 022C,230000.00
E01003837,Richmond upon Thames 022D,230000.00
E01003838,Richmond upon Thames 022E,230000.00
E01003839,Richmond upon Thames 022F,230000.00
E01003840,Richmond upon Thames 013A,230000.00
E01003841,Richmond upon Thames 013B,230000.00
E01003842,Richmond upon Thames 013C,230000.00
E01003843,Richmond upon Thames 013D,230000.00
E01003844,Richmond upon Thames 013E,230000.00
E01003845,Richmond upon Thames 013F,230000.00
E01003846,Richmond upon Thames 002A,230000.00
E01003847,Richmond upon Thames 002B,230000.00
E01003848,Richmond upon Thames 004A,230000.00
E01003849,Richmond upon Thames 002C,230000.00
E01003851,Richmond upon Thames 002D,230000.00
E01003852,Richmond upon Thames 003A,230000.00
E01003853,Richmond upon Thames 003B,230000.00
E01003854,Richmond upon Thames 003C,230000.00
E01003855,Richmond upon Thames 003D,230000.00
E01003856,Richmond upon Thames 003E,230000.00
E01003857,Richmond upon Thames 003F,230772.50
E01003858,Richmond upon Thames 003G,230800.00
E01003859,Richmond upon Thames 005E,231000.00
E01003860,Richmond upon Thames 002E,231225.00
E01003861,Richmond upon Thames 004C,231500.00
E01003862,Richmond upon Thames 004D,231500.00
E01003863,Richmond upon Thames 004E,231500.00
E01003864,Richmond upon Thames 002F,231500.00
E01003865,Richmond upon Thames 004F,231604.50
E01003866,Richmond upon Thames 007A,232000.00
E01003867,Richmond upon Thames 011A,232000.00
E01003868,Richmond upon Thames 007B,232000.00
E01003869,Richmond upon Thames 011B,232375.00
E01003870,Richmond upon Thames 011C,232499.50
E01003871,Richmond upon Thames 007C,232500.00
E01003872,Richmond upon Thames 007D,232500.00
E01003873,Richmond upon Thames 006A,232500.00
E01003874,Richmond upon Thames 006B,232500.00
E01003875,Richmond upon Thames 006C,232500.00
E01003876,Richmond upon Thames 008B,232500.00
E01003877,Richmond upon Thames 008C,232500.00
E01003878,Richmond upon Thames 006D,233000.00
E01003879,Richmond upon Thames 008D,233000.00
E01003880,Richmond upon Thames 016A,233100.00
E01003881,Richmond upon Thames 016B,233250.00
E01003882,Richmond upon Thames 014A,233500.00
E01003883,Richmond upon Thames 014B,233500.00
E01003884,Richmond upon Thames 016C,234000.00
E01003885,Richmond upon Thames 016D,234000.00
E01003886,Richmond upon Thames 021A,234500.00
E01003887,Richmond upon Thames 021B,234975.00
E01003888,Richmond upon Thames 021C,235000.00
E01003889,Richmond upon Thames 021D,235000.00
E01003890,Richmond upon Thames 018C,235000.00
E01003891,Richmond upon Thames 018D,235000.00
E01003892,Richmond upon Thames 009A,235000.00
E01003893,Richmond upon Thames 009B,235000.00
E01003894,Richmond upon Thames 009C,235000.00
E01003895,Richmond upon Thames 009D,235000.00
E01003896,Richmond upon Thames 014C,235000.00
E01003897,Richmond upon Thames 014D,235000.00
E01003898,Richmond upon Thames 015A,235000.00
E01003899,Richmond upon Thames 015B,235000.00
E01003900,Richmond upon Thames 015C,235000.00
E01003901,Richmond upon Thames 015D,235000.00
E01003902,Richmond upon Thames 015E,235000.00
E01003903,Richmond upon Thames 015F,235000.00
E01003904,Richmond upon Thames 015G,235000.00
E01003905,Richmond upon Thames 010A,235000.00
E01003906,Richmond upon Thames 010B,235000.00
E01003907,Richmond upon Thames 010C,235000.00
E01003908,Richmond upon Thames 010D,235000.00
E01003909,Richmond upon Thames 010E,235000.00
E01003910,Richmond upon Thames 011D,235000.00
E01033570,Richmond upon Thames 004G,235000.00
E01033571,Richmond upon Thames 004H,235500.00
E01003911,Southwark 020A,235500.00
E01003912,Southwark 019A,235500.00
E01003913,Southwark 024A,236000.00
E01003914,Southwark 024B,236250.00
E01003915,Southwark 024C,236500.00
E01003916,Southwark 020B,236717.50
E01003917,Southwark 020C,237000.00
E01003918,Southwark 020D,237000.00
E01003919,Southwark 021A,237225.00
E01003920,Southwark 021B,237300.00
E01003921,Southwark 021C,237475.00
E01003922,Southwark 021D,237475.00
E01003923,Southwark 017A,237500.00
E01003924,Southwark 021E,237500.00
E01003925,Southwark 020E,237500.00
E01003926,Southwark 021F,237500.00
E01003927,Southwark 002A,237500.00
E01003929,Southwark 002B,237500.00
E01003930,Southwark 034A,237500.00
E01003932,Southwark 034B,237500.00
E01003933,Southwark 034C,237825.00
E01003934,Southwark 002C,238000.00
E01003935,Southwark 002D,238497.50
E01003936,Southwark 009A,238500.00
E01003937,Southwark 009B,238750.00
E01003938,Southwark 006A,239000.00
E01003939,Southwark 002E,239000.00
E01003940,Southwark 006B,239000.00
E01003941,Southwark 006C,239500.00
E01003942,Southwark 006D,239500.00
E01003943,Southwark 009C,240000.00
E01003945,Southwark 033A,240000.00
E01003946,Southwark 033B,240000.00
E01003947,Southwark 033C,240000.00
E01003948,Southwark 033D,240000.00
E01003949,Southwark 032A,240000.00
E01003950,Southwark 032B,240000.00
E01003951,Southwark 033E,240000.00
E01003952,Southwark 030A,240000.00
E01003953,Southwark 028A,240000.00
E01003954,Southwark 030B,240000.00
E01003955,Southwark 028B,240000.00
E01003956,Southwark 030C,240000.00
E01003957,Southwark 032C,240000.00
E01003958,Southwark 032D,240000.00
E01003960,Southwark 012A,240500.00
E01003961,Southwark 012B,240500.00
E01003963,Southwark 016A,240750.00
E01003964,Southwark 015A,241100.00
E01003966,Southwark 015B,241157.00
E01003967,Southwark 016B,241975.00
E01003968,Southwark 015C,242000.00
E01003969,Southwark 017B,242000.00
E01003970,Southwark 016C,242000.00
E01003971,Southwark 015D,242000.00
E01003972,Southwark 016D,242500.00
E01003973,Southwark 016E,242500.00
E01003974,Southwark 015E,242500.00
E01003975,Southwark 004A,243000.00
E01003976,Southwark 003A,243000.00
E01003977,Southwark 010A,243000.00
E01003978,Southwark 004B,243475.00
E01003979,Southwark 006E,243750.00
E01003980,Southwark 013A,243750.00
E01003981,Southwark 006F,244000.00
E01003983,Southwark 018A,244000.00
E01003984,Southwark 023A,244000.00
E01003986,Southwark 011A,245000.00
E01003987,Southwark 011B,245000.00
E01003988,Southwark 018B,245000.00
E01003989,Southwark 018C,245000.00
E01003990,Southwark 018D,245000.00
E01003991,Southwark 017C,245000.00
E01003992,Southwark 014A,245000.00
E01003993,Southwark 017D,245000.00
E01003994,Southwark 012E,245000.00
E01003995,Southwark 014B,245000.00
E01003997,Southwark 017E,245000.00
E01003998,Southwark 014D,245000.00
E01003999,Southwark 014E,245000.00
E01004000,Southwark 026A,245000.00
E01004001,Southwark 026B,245000.00
E01004002,Southwark 029A,245000.00
E01004003,Southwark 023B,245000.00
E01004004,Southwark 023C,245000.00
E01004005,Southwark 023D,245000.00
E01004006,Southwark 023E,245000.00
E01004007,Southwark 018E,245475.00
E01004008,Southwark 022B,246000.00
E01004010,Southwark 022D,246000.00
E01004011,Southwark 019B,246000.00
E01004012,Southwark 019C,246000.00
E01004013,Southwark 019D,246125.00
E01004014,Southwark 019E,246225.00
E01004015,Southwark 028C,246500.00
E01004016,Southwark 029B,246500.00
E01004017,Southwark 029C,246952.00
E01004018,Southwark 032E,246997.00
E01004019,Southwark 026C,247000.00
E01004020,Southwark 029D,247000.00
E01004021,Southwark 028D,247000.00
E01004022,Southwark 004C,247000.00
E01004023,Southwark 004D,247000.00
E01004024,Southwark 011C,247000.00
E01004027,Southwark 003E,247250.00
E01004028,Southwark 004E,247250.00
E01004029,Southwark 001A,247250.00
E01004030,Southwark 007A,247497.50
E01004031,Southwark 007B,247500.00
E01004032,Southwark 001B,248000.00
E01004033,Southwark 007C,248000.00
E01004034,Southwark 007D,248000.00
E01004035,Southwark 011D,248000.00
E01004036,Southwark 007E,248250.00
E01004037,Southwark 010B,248250.00
E01004038,Southwark 010C,248500.00
E01004039,Southwark 013B,248950.00
E01004040,Southwark 013C,248950.00
E01004041,Southwark 013D,249000.00
E01004042,Southwark 010D,249000.00
E01004043,Southwark 010E,249000.00
E01004044,Southwark 013E,249000.00
E01004045,Southwark 027A,249000.00
E01004046,Southwark 028E,249000.00
E01004047,Southwark 027B,249000.00
E01004048,Southwark 027C,249000.00
E01004049,Southwark 027D,249000.00
E01004050,Southwark 024D,249225.00
E01004051,Southwark 027E,249250.00
E01004052,Southwark 024E,249475.00
E01004053,Southwark 001C,249475.00
E01004054,Southwark 001D,249475.00
E01004055,Southwark 001E,249497.00
E01004056,Southwark 008A,249497.50
E01004057,Southwark 008B,249500.00
E01004058,Southwark 008C,249500.00
E01004059,Southwark 008D,249500.00
E01004060,Southwark 008E,249500.00
E01004061,Southwark 025A,249500.00
E01004062,Southwark 025B,249500.00
E01004063,Southwark 025C,249500.00
E01004064,Southwark 026D,249725.00
E01004065,Southwark 025D,249725.00
E01004066,Southwark 025E,249775.50
E01004067,Southwark 022E,249950.00
E01004068,Southwark 026E,249950.00
E01004069,Southwark 031A,249950.00
E01004070,Southwark 031B,249950.00
E01004071,Southwark 030D,249950.00
E01004072,Southwark 030E,249950.00
E01004073,Southwark 031C,249950.00
E01004074,Southwark 031D,249950.00
E01004075,Southwark 031E,249950.00
E01032583,Southwark 034D,249950.00
E01032584,Southwark 034E,249950.00
E01032637,Southwark 003F,249950.00
E01032638,Southwark 003G,249950.00
E01032639,Southwark 014F,249950.00
E01032640,Southwark 003H,249950.00
E01032646,Southwark 003I,249950.00
E01032719,Southwark 014G,249950.00
E01032720,Southwark 009F,249972.50
E01032722,Southwark 012F,249975.00
E01032803,Southwark 003J,249975.00
E01032805,Southwark 022F,249975.00
E01032834,Southwark 003K,249975.00
E01004076,Sutton 011A,249975.00
E01004077,Sutton 011B,249975.00
E01004078,Sutton 011C,249975.00
E01004079,Sutton 011D,249975.00
E01004080,Sutton 011E,249975.00
E01004081,Sutton 011F,249995.00
E01004082,Sutton 011G,249997.50
E01004083,Sutton 019A,249999.00
E01004084,Sutton 024A,249999.50
E01004085,Sutton 024B,250000.00
E01004086,Sutton 019B,250000.00
E01004087,Sutton 017A,250000.00
E01004088,Sutton 019C,250000.00
E01004089,Sutton 019D,250000.00
E01004090,Sutton 021A,250000.00
E01004091,Sutton 022A,250000.00
E01004092,Sutton 022B,250000.00
E01004093,Sutton 025A,250000.00
E01004094,Sutton 025B,250000.00
E01004095,Sutton 025C,250000.00
E01004096,Sutton 021B,250000.00
E01004097,Sutton 015A,250000.00
E01004098,Sutton 015B,250000.00
E01004099,Sutton 015C,250000.00
E01004100,Sutton 015D,250000.00
E01004101,Sutton 013A,250000.00
E01004102,Sutton 015E,250000.00
E01004103,Sutton 013B,250000.00
E01004104,Sutton 020A,250000.00
E01004105,Sutton 022C,250000.00
E01004106,Sutton 022D,250000.00
E01004107,Sutton 020B,250000.00
E01004108,Sutton 024C,250000.00
E01004109,Sutton 024D,250000.00
E01004110,Sutton 016A,250000.00
E01004111,Sutton 016B,250000.00
E01004112,Sutton 016C,250000.00
E01004114,Sutton 025D,250000.00
E01004115,Sutton 009A,250000.00
E01004116,Sutton 008A,250000.00
E01004117,Sutton 006A,250000.00
E01004118,Sutton 009B,250500.00
E01004119,Sutton 009C,252475.00
E01004120,Sutton 016D,253000.00
E01004121,Sutton 006B,254000.00
E01004122,Sutton 008B,255000.00
E01004123,Sutton 002A,255000.00
E01004124,Sutton 002B,255000.00
E01004125,Sutton 001A,255000.00
E01004126,Sutton 002C,255000.00
E01004127,Sutton 005A,255000.00
E01004128,Sutton 002D,255450.00
E01004129,Sutton 002E,256250.00
E01004130,Sutton 003A,257000.00
E01004131,Sutton 003B,257357.50
E01004132,Sutton 009D,257500.00
E01004133,Sutton 009E,259000.00
E01004134,Sutton 003C,259500.00
E01004135,Sutton 003D,259950.00
E01004136,Sutton 003E,260000.00
E01004137,Sutton 012A,260000.00
E01004138,Sutton 013C,260000.00
E01004139,Sutton 013D,260000.00
E01004140,Sutton 012B,260435.00
E01004141,Sutton 012C,261250.00
E01004142,Sutton 012D,262100.00
E01004143,Sutton 014A,262500.00
E01004144,Sutton 007A,262500.00
E01004145,Sutton 007B,263825.00
E01004146,Sutton 007C,264500.00
E01004147,Sutton 007D,265000.00
E01004148,Sutton 014B,265000.00
E01004149,Sutton 012E,265000.00
E01004150,Sutton 021C,265000.00
E01004151,Sutton 021D,265000.00
E01004152,Sutton 018A,265000.00
E01004153,Sutton 021E,265000.00
E01004154,Sutton 022E,265000.00
E01004155,Sutton 018B,265000.00
E01004156,Sutton 018C,265000.00
E01004157,Sutton 016E,265000.00
E01004158,Sutton 018D,265000.00
E01004159,Sutton 014C,265000.00
E01004160,Sutton 014D,266500.00
E01004161,Sutton 014E,267000.00
E01004162,Sutton 018E,267500.00
E01004163,Sutton 005B,267500.00
E01004164,Sutton 004A,267975.00
E01004165,Sutton 005C,268500.00
E01004166,Sutton 004B,268500.00
E01004167,Sutton 005D,268500.00
E01004168,Sutton 013E,268999.00
E01004169,Sutton 004C,269000.00
E01004170,Sutton 017B,269250.00
E01004171,Sutton 010A,269500.00
E01004172,Sutton 010B,269950.00
E01004173,Sutton 010C,269950.00
E01004174,Sutton 017C,270000.00
E01004175,Sutton 010D,270000.00
E01004176,Sutton 010E,270000.00
E01004177,Sutton 020C,270000.00
E01004178,Sutton 017D,270000.00
E01004179,Sutton 017E,270000.00
E01004180,Sutton 020D,270000.00
E01004181,Sutton 020E,270000.00
E01004182,Sutton 019E,270000.00
E01004183,Sutton 001B,270000.00
E01004184,Sutton 001C,270000.00
E01004185,Sutton 001D,270000.00
E01004186,Sutton 004D,270000.00
E01004187,Sutton 005E,271000.00
E01004188,Sutton 004E,271000.00
E01004189,Sutton 001E,271050.00
E01004190,Sutton 008C,271500.00
E01004191,Sutton 008D,271975.00
E01004192,Sutton 006C,272000.00
E01004193,Sutton 006D,272000.00
E01004194,Sutton 008E,272100.00
E01004195,Sutton 006E,272500.00
E01004196,Sutton 008F,272500.00
E01032623,Sutton 025E,272500.00
E01004197,Tower Hamlets 002A,272500.00
E01004198,Tower Hamlets 002B,272500.00
E01004199,Tower Hamlets 002C,273500.00
E01004200,Tower Hamlets 005A,273500.00
E01004201,Tower Hamlets 002D,273500.00
E01004202,Tower Hamlets 005B,274000.00
E01004203,Tower Hamlets 005C,274000.00
E01004204,Tower Hamlets 005D,274975.00
E01004205,Tower Hamlets 013A,275000.00
E01004206,Tower Hamlets 013B,275000.00
E01004207,Tower Hamlets 011A,275000.00
E01004208,Tower Hamlets 013C,275000.00
E01004209,Tower Hamlets 011B,275000.00
E01004211,Tower Hamlets 013D,275000.00
E01004212,Tower Hamlets 011D,275000.00
E01004214,Tower Hamlets 030A,275000.00
E01004215,Tower Hamlets 028A,275000.00
E01004216,Tower Hamlets 030B,275000.00
E01004217,Tower Hamlets 030C,275160.00
E01004218,Tower Hamlets 030D,275250.00
E01004219,Tower Hamlets 028B,276000.00
E01004221,Tower Hamlets 028D,277500.00
E01004222,Tower Hamlets 001A,277500.00
E01004223,Tower Hamlets 001B,277500.00
E01004224,Tower Hamlets 001C,277750.00
E01004225,Tower Hamlets 004A,278000.00
E01004226,Tower Hamlets 001D,278000.00
E01004228,Tower Hamlets 003A,278000.00
E01004229,Tower Hamlets 004C,278250.00
E01004230,Tower Hamlets 003B,278500.00
E01004231,Tower Hamlets 004D,279950.00
E01004232,Tower Hamlets 003C,280000.00
E01004233,Tower Hamlets 003D,280000.00
E01004234,Tower Hamlets 003E,280000.00
E01004235,Tower Hamlets 008A,280000.00
E01004236,Tower Hamlets 008B,280000.00
E01004237,Tower Hamlets 008C,280000.00
E01004238,Tower Hamlets 008D,280000.00
E01004239,Tower Hamlets 008E,280000.00
E01004240,Tower Hamlets 012A,280000.00
E01004241,Tower Hamlets 012B,280000.00
E01004242,Tower Hamlets 012C,280000.00
E01004243,Tower Hamlets 020A,280250.00
E01004244,Tower Hamlets 020B,280500.00
E01004245,Tower Hamlets 018A,280625.00
E01004246,Tower Hamlets 018B,280750.00
E01004247,Tower Hamlets 020C,281497.50
E01004248,Tower Hamlets 018C,282000.00
E01004249,Tower Hamlets 018D,282500.00
E01004250,Tower Hamlets 020D,282500.00
E01004251,Tower Hamlets 023A,282500.00
E01004252,Tower Hamlets 024A,282500.00
E01004253,Tower Hamlets 024B,282500.00
E01004254,Tower Hamlets 023B,283500.00
E01004255,Tower Hamlets 023C,284000.00
E01004256,Tower Hamlets 024C,284600.00
E01004257,Tower Hamlets 024D,284950.00
E01004258,Tower Hamlets 023D,285000.00
E01004259,Tower Hamlets 007A,285000.00
E01004260,Tower Hamlets 007B,285000.00
E01004261,Tower Hamlets 010A,285000.00
E01004262,Tower Hamlets 010B,285000.00
E01004263,Tower Hamlets 007C,285000.00
E01004264,Tower Hamlets 010C,285000.00
E01004266,Tower Hamlets 007D,285000.00
E01004267,Tower Hamlets 012D,285000.00
E01004268,Tower Hamlets 012E,285000.00
E01004269,Tower Hamlets 014A,285000.00
E01004270,Tower Hamlets 014B,285000.00
E01004271,Tower Hamlets 014C,285000.00
E01004272,Tower Hamlets 014D,285000.00
E01004273,Tower Hamlets 014E,285000.00
E01004274,Tower Hamlets 031A,285000.00
E01004275,Tower Hamlets 031B,285000.00
E01004276,Tower Hamlets 031C,285000.00
E01004277,Tower Hamlets 033A,285000.00
E01004280,Tower Hamlets 032A,287000.00
E01004281,Tower Hamlets 031D,287000.00
E01004283,Tower Hamlets 016A,287400.00
E01004284,Tower Hamlets 019A,287500.00
E01004285,Tower Hamlets 019B,287500.00
E01004286,Tower Hamlets 019C,288000.00
E01004287,Tower Hamlets 016B,288500.00
E01004288,Tower Hamlets 019D,288875.00
E01004289,Tower Hamlets 016C,289000.00
E01004290,Tower Hamlets 016D,289950.00
E01004291,Tower Hamlets 027A,290000.00
E01004292,Tower Hamlets 026A,290000.00
E01004293,Tower Hamlets 027B,290000.00
E01004294,Tower Hamlets 026B,290000.00
E01004295,Tower Hamlets 026C,290000.00
E01004296,Tower Hamlets 026D,290750.00
E01004297,Tower Hamlets 027C,291000.00
E01004298,Tower Hamlets 022A,291250.00
E01004300,Tower Hamlets 022B,291500.00
E01004301,Tower Hamlets 025B,292000.00
E01004302,Tower Hamlets 025C,292000.00
E01004303,Tower Hamlets 025D,292375.00
E01004304,Tower Hamlets 022C,292500.00
E01004305,Tower Hamlets 022D,292500.00
E01004306,Tower Hamlets 015A,292500.00
E01004307,Tower Hamlets 015B,292500.00
E01004308,Tower Hamlets 015C,292500.00
E01004309,Tower Hamlets 015D,292500.00
E01004310,Tower Hamlets 015E,292750.00
E01004311,Tower Hamlets 006A,293250.00
E01004312,Tower Hamlets 009A,293500.00
E01004313,Tower Hamlets 009B,293500.00
E01004314,Tower Hamlets 006B,293750.00
E01004315,Tower Hamlets 006C,294000.00
E01004316,Tower Hamlets 009C,294500.00
E01004317,Tower Hamlets 009D,294975.00
E01004318,Tower Hamlets 006D,295000.00
E01004319,Tower Hamlets 021A,295000.00
E01004321,Tower Hamlets 021C,295000.00
E01004322,Tower Hamlets 017A,295000.00
E01004323,Tower Hamlets 017B,295000.00
E01004324,Tower Hamlets 017C,295000.00
E01004325,Tower Hamlets 021D,295000.00
E01004326,Tower Hamlets 017D,295000.00
E01032764,Tower Hamlets 004E,295000.00
E01032765,Tower Hamlets 004F,295000.00
E01032766,Tower Hamlets 021E,295000.00
E01032767,Tower Hamlets 021F,295250.00
E01032768,Tower Hamlets 025E,295250.00
E01032769,Tower Hamlets 025F,295475.00
E01032770,Tower Hamlets 032B,296000.00
E01032771,Tower Hamlets 033B,297000.00
E01032772,Tower Hamlets 032C,297000.00
E01032773,Tower Hamlets 032D,297497.50
E01032774,Tower Hamlets 032E,297500.00
E01032775,Tower Hamlets 031F,297500.00
E01032776,Tower Hamlets 028E,297500.00
E01032777,Tower Hamlets 028F,297500.00
E01032778,Tower Hamlets 028G,298037.00
E01032779,Tower Hamlets 028H,299000.00
E01032780,Tower Hamlets 028I,299500.00
E01032781,Tower Hamlets 033C,299500.00
E01032782,Tower Hamlets 033D,300000.00
E01032783,Tower Hamlets 031G,300000.00
E01032784,Tower Hamlets 004G,300000.00
E01032785,Tower Hamlets 010E,300000.00
E01032786,Tower Hamlets 010F,300000.00
E01032787,Tower Hamlets 011F,300000.00
E01004327,Waltham Forest 028A,300000.00
E01004328,Waltham Forest 028B,300000.00
E01004329,Waltham Forest 028C,300000.00
E01004330,Waltham Forest 028D,300000.00
E01004331,Waltham Forest 028E,302000.00
E01004332,Waltham Forest 028F,302000.00
E01004333,Waltham Forest 024A,302500.00
E01004334,Waltham Forest 024B,302500.00
E01004335,Waltham Forest 027A,303000.00
E01004336,Waltham Forest 026A,303500.00
E01004337,Waltham Forest 027B,304475.00
E01004338,Waltham Forest 027C,304500.00
E01004339,Waltham Forest 027D,305000.00
E01004340,Waltham Forest 027E,305000.00
E01004341,Waltham Forest 027F,305000.00
E01004342,Waltham Forest 011A,305000.00
E01004343,Waltham Forest 008A,305500.00
E01004344,Waltham Forest 008B,305500.00
E01004345,Waltham Forest 010A,307108.00
E01004346,Waltham Forest 011B,307155.00
E01004347,Waltham Forest 011C,307500.00
E01004348,Waltham Forest 010B,307500.00
E01004349,Waltham Forest 001A,307500.00
E01004350,Waltham Forest 001B,307500.00
E01004351,Waltham Forest 001C,309750.00
E01004352,Waltham Forest 002A,309950.00
E01004353,Waltham Forest 002B,310000.00
E01004354,Waltham Forest 002C,310000.00
E01004355,Waltham Forest 004A,310000.00
E01004356,Waltham Forest 001D,310000.00
E01004357,Waltham Forest 001E,310000.00
E01004358,Waltham Forest 002D,310000.00
E01004359,Waltham Forest 002E,310000.00
E01004360,Waltham Forest 004B,310000.00
E01004361,Waltham Forest 005A,310000.00
E01004362,Waltham Forest 021A,311000.00
E01004363,Waltham Forest 019A,311390.00
E01004364,Waltham Forest 019B,311750.00
E01004365,Waltham Forest 020A,312500.00
E01004366,Waltham Forest 019C,312500.00
E01004367,Waltham Forest 019D,312500.00
E01004368,Waltham Forest 019E,312500.00
E01004369,Waltham Forest 023A,313000.00
E01004370,Waltham Forest 023B,313750.00
E01004371,Waltham Forest 025A,314000.00
E01004372,Waltham Forest 023C,314000.00
E01004373,Waltham Forest 025B,315000.00
E01004374,Waltham Forest 025C,315000.00
E01004375,Waltham Forest 025D,315000.00
